name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
Wild Camp,,,camp_site,,,,,,,32.4465149,35.6988357
Final Camp,,,camp_site,,,,,,,29.4665158,35.111754
Wild Camp,,,camp_site,,,,,,,29.7374105,35.4513341
Carved Boulder Wild Camp,,,camp_site,,,,,,,30.1822443,35.2918391
Wild Camp,,,camp_site,,,,,,,30.1006397,35.2311321
Wild Camp,,,camp_site,,,,,,,30.0257077,35.230111
Wild Camp,,,camp_site,,,,,,,30.0140279,35.2371523
Wild Camp,,,camp_site,,,,,,,29.9773244,35.3117374
Wild Camp,,,camp_site,,,,,,,29.8669287,35.4042682
Wild Camp,,,camp_site,,,,,,,29.8096604,35.4538846
Wild Camp,,,camp_site,,,,,,,29.4253013,35.3257602
Wild Camp,,,camp_site,,,,,,,31.4554592,35.7284399
Wild Camp,,,camp_site,,,,,,,30.5403174,35.4276368
Wild Camp,,,camp_site,,,,,,,32.2308106,35.7771237
Wild Camp,,,camp_site,,,,,,,32.1824558,35.7976611
Wild Camp,,,camp_site,,,,,,,31.6865989,35.6473974
Wild Camp,,,camp_site,,,,,,,31.5987714,35.6349956
Wild Camp,,,camp_site,,,,,,,31.5076803,35.6955286
Wild Camp,,,camp_site,,,,,,,30.479804,35.4653258
Wild Camp,,,camp_site,,,,,,,30.4269637,35.4542809
Wild Camp,,,camp_site,,,,,,,30.3765376,35.4292802
Wild Camp,,,camp_site,,,,,,,32.2889636,35.7481806
Wild Camp,,,camp_site,,,,,,,32.2446359,35.7629803
Wild Camp,,,camp_site,,,,,,,31.9906461,35.7390424
Wild Camp,,,camp_site,,,,,,,32.0017221,35.7460444
Huge Boulder Wild Camp,,,camp_site,,,,,,,30.0508731,35.2318968
Magical Desert Dunes,,,camp_site,,,,,,,29.6366633,35.4940404
مخيم الحياة البرية,Wild life camp,,camp_site,,,,,,,29.7017975,35.5492848
,Hassan Zawaidah Wadi Rum camp,,camp_site,,,,,,,29.6603226,35.4871579
Rum Kingdom Camp,,,camp_site,,,,,,,29.6543893,35.475839
طريق الهوبيت,Hobbit’s trial,,camp_site,,,,,,,30.6759037,35.6108682
,,,camp_site,,,,,,,29.5093459,35.3858887
,,,camp_site,,,,,,,29.5724446,35.412515
,,,camp_site,,,,,,,30.1025542,35.247718
,,,camp_site,,,,,,,30.2155161,35.3352043
,,,camp_site,,,,,,,30.5396186,35.451863
,Al nawatef camp eco,,camp_site,,,,,,,30.6160864,35.6049451
,,,camp_site,,,,,,,30.5271604,35.4524611
,,,camp_site,,,,,,,30.3746871,35.4385605
Wadi Rum EcoTours Bedouin Camp,,,camp_site,,,,,,,29.5036793,35.4369926
Luxury Mazayen Rum Camp,,,camp_site,,,,,,,29.6326433,35.4979466
Khalid’s Beduin Authentic Camp,,,camp_site,,,,,,,29.5835333,35.4964289
Abu Subah Beduin Camp,,,camp_site,,,,,,,29.9751618,35.3653334
برية وادي رم,Wild Wadi Rum,,camp_site,,,,,,,29.5129412,35.4772878
Wadi Rum Tours ( Saleh's Safari Camp),,,camp_site,,,,,,,29.5159607,35.4119831
Camp Husban 1,,,camp_site,,,,,,,31.8336902,35.7718846
Hobbit houses,,,camp_site,,,,,,,30.6765784,35.6111373
,Rum Jordan Camp,,camp_site,,,,,,,29.7163788,35.5161666
,Good place for a tent,,camp_site,,,,,,,30.6186309,35.525388
,Good place for a tent,,camp_site,,,,,,,30.6210405,35.5171015
,Good place for a tent,,camp_site,,,,,,,30.6135638,35.5329999
Wadi Dahek,,,camp_site,,,,,,,31.5964751,37.1160194
Dream Bedouin Life Camp Wadi Rum,,,camp_site,,,,,,,29.6504822,35.4450903
,,,camp_site,,,,,,,32.2515935,35.7587231
,,,camp_site,,,,,,,29.5198197,35.4423997
,,,camp_site,,,,,,,29.4981072,35.454016
,,,camp_site,,,,,,,29.5360988,35.4380145
,,,camp_site,,,,,,,29.6077907,35.4821974
,,,camp_site,,,,,,,29.6250554,35.5010186
,,,camp_site,,,,,,,29.6282253,35.4878546
,,,camp_site,,,,,,,29.6104197,35.4803641
,,,camp_site,,,,,,,29.6327255,35.4977715
,,,camp_site,,,,,,,29.6527724,35.4867119
,,,camp_site,,,,,,,29.602029,35.4608184
,,,camp_site,,,,,,,29.5302465,35.4430211
,,,camp_site,,,,,,,29.5217247,35.4542337
,,,camp_site,,,,,,,29.5226834,35.4543475
,,,camp_site,,,,,,,29.5086097,35.4105823
,,,camp_site,,,,,,,29.5249917,35.4270109
,,,camp_site,,,,,,,29.4784155,35.3926328
Magic Bedouin Star,,,camp_site,,,,,,,29.5221811,35.4500908
Khaled's Camp,,,camp_site,,,,,,,29.4753074,35.4081142
,,,camp_site,,,,,,,29.5776439,35.4191705
,,,camp_site,,,,,,,29.6335691,35.5048829
,,,camp_site,,,,,,,29.6357387,35.5063221
,,,camp_site,,,,,,,29.6371169,35.5123634
,,,camp_site,,,,,,,29.6389472,35.5124366
,,,camp_site,,,,,,,29.482223,35.382689
,,,camp_site,,,,,,,29.4818555,35.4089197
,,,camp_site,,,,,,,29.4884175,35.4080038
,,,camp_site,,,,,,,29.4382694,35.4460919
Sunset Camp,,,camp_site,,,,,,,29.4910853,35.3925568
